,page_id,region_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_x3,bbox_y3,bbox_x4,bbox_y4,region_text,wayang_type,article_genre,event_city
1840,UM-1963-01-07-1,808654,205.0,6377.0,997.0,6377.0,997.0,7145.0,205.0,7145.0,19 چنواري اي مولاءي چم مڽوکڠ سيڠافورا 6 چنواري - ساتوت کاليمنتن اوتارا اکن دادکن فد 4.60 فتڠ ددفن فڠݢوڠ وايڠ رعييه ڤو ليوود تنجوڠ کاتوڠ رود. رأڤة سوکڠ أزهاري کمرد بکأن رافه عموم کران فرجوائمن,stage_performance,live_event,Tanjung Katong
1841,UM-1963-01-09-2,809187,945.0,2719.0,1714.0,2719.0,1714.0,4319.0,945.0,4319.0,سمالم روبرڠ کينيد نل4 مير ليک ببمت ممبريتأو بهوا اي بلوم لاݢي اتتوق مندافتکن لاتيهن٢دان فلاجران نببدڤ کيت قواة، برتيکد فنوه دان سڠݢهفون انتوق ماس کليا مڠيندهکن اساس٢ سمنتارا ايت دري وايڠتن دبريتاکن بهوا فݢوام اݢوڠ موسه ميسيسيفي: مندفترکن ديري برهو بڠ دئن هند اف3 کيت سدڠ برقرڠ. ساتو کڠد کات اکن داتڠ اي ميريديت دئن ميمبوڠ ورݢانݢارا٢ امريکا، کسسيمفا تن ففراڠن فاهية انتوق اوسسها فسبريتا٢ کادأن٢ سکارڠ. دبو ليبرسيتي مبرهنتيکن کفک فرسمأن نيدف نر نننو ڠ,other_or_undetermined,other,
1842,UM-1963-01-11-3,809705,984.0,1043.0,1740.0,1043.0,1740.0,2311.0,984.0,2311.0,مڠها فوسکن معصية دالم لݢري ساتو لڠکه کراجأن فاس هندق تيندقئن تيدق مڠلوارکن يسين ايت لاݢي اداله سباݢي فل4 فندربتأن يڠ جامينن اين تله دبرينڽ کفد ساتو رومبوڠن سرامي 0 اورڠ يڠ مواکيلي فماين٢ وايڠ کولية د.ن روئمکيڠ دالم تامن هيبوران مڠنأي تيکڤ نيدڤ ايت يڠ داتخ منموءبنڽ دفجا بتڽ. نر سبوه ا فه يسين فرمأينن بڠ تله کران مرا بو مڠلوارکن ليسين ايت. بل. دکلوارکن لاݢي مريک تڠݢو ڠ مڠادو کن تنتڠ رو مبوئمن سمالم,puppetry,other,
1843,UM-1963-01-11-3,809713,200.0,1073.0,968.0,1073.0,968.0,2313.0,200.0,2313.0,ممبري فر تيمباڤن حاج مختار، تله برچنجي اکن يڠ فرو نديڠن دان فرنموان دڤمن تيمبالن منتري بسر ايت نوان .اسمعيل بن امه يڠ مندعو! مواکيلي اهل٢ فماين٢ وايڠ ابت مبر يتأو بليو منرڠمکن، بهوا دالم ين دن هندق منوتف تام بهوا مريك مڽمفيکن سوئتن دان فندريتأن يڠ اکن دتڠݢوڠ اوله ڤماين ترسبوةم هيبوران بيارين فارک ايت. ڤبهيق اتنوڤ نرففسا منموعي ملالو دان روئمݢيڠ برکواس و نوسن,other_or_undetermined,other,
1844,UM-1962-01-31-8,810551,1998.0,7353.0,4049.0,7353.0,4049.0,8053.0,1998.0,8053.0,بکلجيوايڠ ,other_or_undetermined,other,
1845,UM-1962-01-31-8,810573,2202.0,2681.0,3935.0,2681.0,3935.0,3068.0,2202.0,3068.0,يم باسموح ييوايڠڠت ,other_or_undetermined,other,
1846,UM-1962-01-31-9,810585,2647.0,1020.0,3398.0,1020.0,3398.0,2603.0,2647.0,2603.0,کورسوس ترسبوة. دفهڠ سلاتن اکن مڠحاضري مبوك کورسوس اکن کورسويس.:تنسبوة داد کن دوا هاري برتوروڠ٢ فله 4 دان اهل فهڠ فد 4 فيبرواري دجڠك براقوس٢ جواتنکواس کرج چوائن امنو فوليتيک دان تاتا ترتيب امنو ݢمبر ينباينيڠ دفرتوا اسنو ملاي تون عبدالرازق بن حسين ڽا دادکن دفڠݢوڠ وايڠ فهڠ تبمور لبڠ 4ڤببرواري نون رازق سمنتن دبندر تمرلوه. کفهڠ فݢاوي .فببوواري اداݢه بن باݢي ملاوڠ بها کين اور ڠ کن,other_or_undetermined,live_event,Temerloh
1847,UM-1962-02-02-10,811009,91.0,1830.0,854.0,1830.0,854.0,2513.0,91.0,2513.0,مريک تله تمت هارى اين شو يڠ تله ملنچرکن موݢوء سمنجق 21 دسيمبر سوده اکن مولاءي يکرج ايسوق. موݢوء سيڠافورا ٢ فيبرواري - ليه 490 اورڠ فکرج٢ دري 14 ڽواء فڠݢو ڠ وايڠݢمبر کفو بأنشر يکة هوݢوء تنو نمت,film,live_event,Singapore
1848,UM-1962-02-02-2,811046,5447.0,1913.0,6203.0,1913.0,6203.0,4670.0,5447.0,4670.0,يهق بلناا فول لمفڤن نبدڤ هک الک لسيما بهوا نيدف اد تندا٢ کساچوان الن ايأله کدݢيلن اندو ليسيا يڠ هاڽ برسدبا برو نديڠ دڠمن بلندا اتس داسر فڠرنين سفاي ندو نيسيا دان بلندا برکات سسمفي دو تا بسر ا لدو ليسبيا ا لنوڤ دري وايڠتن التوق برو نديڠ دڤمن تمن٢ سجاوتنڽ نردافة دالم رو نديڠن٢ يڠ تله دسيني 10 هاري دولو اکن فولڠ حال فکانمن بهوا رو نديڠن٢ ايت نله ݢاݢل تتافي تبدق فول دافن ڤيهف لڠ رافله دڠن کبت تله براد باليك سمو جروو ايت بلومله بوله دچاد يکن کن مر بکا زابربن زين تله تيبا فرتد بيران ايريان بارة دسرهکن دالم فد ايت تردافه علامة٢ ا لدو لسمسي مڠنأي سوأل ايريان بارة ابن بڠ ميوليتنکن فرسوألن سوچروو اکن ڤولڠ دارتيکن سباݢي تندا بهوا برشارف دتمفه کيت يڠ اصل، چو ندرو نيݢورو بڠ ممبايڠݢن بهوا سم٢ ݢرس سکيران سوچروو سسو مبر باليک کجاکر نا السمن کالڠن٢ اندو ليمسي 2 سمبنسي دجالنکن سانو برکات: فرچاي الڠ,other_or_undetermined,op_ed,
1849,UM-1962-02-02-7,811221,3234.0,3502.0,3991.0,3502.0,3991.0,5129.0,3234.0,5129.0,ترکنل دئمڽ هاڽ فد سانو تمڤة ساج فر بيدأن کولية اين تيدق دعملکن بأبت افبيل واڠماسوق کساکو اورڠ٢ برکوليه فو تيه نمفة٢ چالن کلوار ماسوڤ يڠ نياد نݢري دالم دليا اين لڠ فو تيه ماله بانونن٢ ڤونمفو ڽأي ڠݢوڠ٢ وايڠ دان رومهساکية٢ لاين باݢي اورڠ٢ يڠ برکوݢية ومف کوليه سهييڠ کو ليبة٢ ربم، کدي٢ کوفي، کدي ٢ماکن. دبندر٢ بوکنن ساج ڽساأ: کوݢبة٢ هيتم ميمڠ نراسبڠ داسيڠکن حصوص باݢي نو مڠعملکن فربڽدأن وليسسي الي افريکا سلات  مها يسممک ڤ ,other_or_undetermined,op_ed,
1850,UM-1962-02-03-3,811425,3245.0,3123.0,3989.0,3123.0,3989.0,4891.0,3245.0,4891.0,هرک T.0 نيکيه٢اباݢه 00. دان اندو نيسيا ”رنچان ݢاݢل شريکة ليبر براذرس کو الا فنو لتون يڠ کفد فنو لتون٢ يڠ منو لتون مفور اکن مڠهديهکن مينومن فرچوما کفد امنو چوائن جالن فمنتاسن سرت فرتنجوفڠن فيلم ميڠافورا 2 فيبرواري - منو لتون فرتنجوقئن فمتتاسرن چوائمن ترسبوة مڽتاکن بهوا فيهقڽ مڠوچفکن تريمکاسيه کفد دان وايڠ دفڠݢوڠ ݢير يک فد 3 فيبرواري جم 9.00 فاݢي کران مينومن ايت اݢن دبر يکن أ. زينالدين طالب، کتو مينومن ڤرجوما مممجببل همو لول موڤة درما چوائمن ترسبوة. فندرما٢ يڠ بوديمان ايت. انتوق  او دي,film,live_event,
1851,UM-1962-02-03-6,811519,1543.0,2940.0,2299.0,2940.0,2299.0,4614.0,1543.0,4614.0,لنوف ترسبوڠ چوائن امنو درما منو چوائمن جالن ربوڠ، کيلڠ دان کن مڠادکن مجلس فنائمن دفڠݢوڠ تاج فد ببراق اورڠ توکوه٢ امنو دالم جواتنکواس فرهوبڠن امنو سيڠافورا اکن مبريکن فنر ائمنن مجلس فنراڠمن ايت اکن فيلم هيندوستا لى دايکوتي دڤن وايڠ ݢمبر تيکية٢ برهرݢ 50 سين، 160 دان 1.50 حاصيل فوڠتن اين اياله سيڠافورا 4 فيبرواري جم 9 فاݢي 4 فيبرواري اين ڠئرأئݢن ملابو راي ”فرچنتومن“ فاکي، مڠناأي حال ترسبوة ساق“ ‏2. ملا بلو راي  ”لمبي مڠنأي فڤ,film,live_event,Singapore
1852,UM-1962-02-04-2,811744,5378.0,7129.0,6138.0,7129.0,6138.0,8539.0,5378.0,8539.0,2902. ڠاوف، هباوڤ دان مڤر ݢمبڠ نتوق مئوݢڠ اورڠ٢ ماابوددألم اوله جروچاکف اببو فجابه رياسا جروچاکف ايت ميتاکن سبواه بائونن، 9 تيڠکة کفو بأن وبدا اکن ددبربکن دالم تاهون فڠن ڤراوسهأن دا ڤر تيݢأن کو الا لمڤور. باڤو نن ترسبوة دݢن توچوان بأݢي منبڠݢيݢن دجڠک اکن سيف دالم تاهون سدڠ ممبواة رنچأئن٢ بڠ برکسن ابن دباتو رود، بردفن دئن ويدا ڤرسکوان تانحه ملابو فڠݢوڠ وايڠ ݢمبر اودبون، دکو الالمفورکفاء او توسن ملا بو بݢونومي مربك ماس دڤن تله دباکن ل,film,live_event,Kuala Lumpur
1853,UM-1962-02-04-8,811951,173.0,417.0,1646.0,417.0,1646.0,1105.0,173.0,1105.0,بڠ لالو ننجوڠ کارڠ دوا هاري برتورة٢ اخر بولن جنواري کمبر کاني، - ربا دفڠکو ڠ وايڠ تله مشادکن فيسنا فرکمفولن فرمفوان ملايا دأيره تنجوڠ کارڠ سلاڤور فرادوان لاݢو اصلي فبسنا ربا ڤرکمفولن داݢه فرمفوان,other_or_undetermined,live_event,Tanjung Karang
1854,UM-1962-02-06-6,812489,30.0,1900.0,801.0,1900.0,801.0,2690.0,30.0,2690.0,فرجلانن اݢام اسلام. فنشرح٢ خاص دالم سسوأل يڠ براو نسورکن اݢام دان رئمݢم٢ فيبرواري - فجا بة ݢام جوهر، سدڠ من نچڠکن ݢام اسلام کسلوره نݢري دڠن مڠادکن سبواه بين وايڠ ݢمبر کن ممفرلواسکن لاݢي فنر ائن٢ بينڽ وابڠ ݢمبر اݢام,film,live_event,Johor
1855,UM-1962-02-06-7,812536,5617.0,6260.0,6409.0,6260.0,6409.0,8399.0,5617.0,8399.0,هاري ابين. ڤنڠ هأفي ڠ (ئواري 21  ڤبڽرواوي 39) دأن ݢرچاݢنله ڤݢوچأڽ بحڠ بݢ اتتوڽ مڠرچاکن سسوات سکبرانڽ مڤادݢن ڤرچڠان ڤادڤبيله اوووسن وومهتڠݢ چݢوء مأو ڤوڽ دکڠء مولاݢنله سوداوا فڠݢوهݢ تيمفوههاوي 2سهي 5 سچتوأديي ل سببرواوي 20  هرج 26) فرݢبله مئونتون وايڠ هاوي اب اڽاله هأري 4 .2  (هرچ 21  اڤربل 20) ي ڠببووݢئݢه  أب د ننڠ  ڽال سداوأ٢ ڠڠو فاوک ,other_or_undetermined,live_event,ڤنڠ
1856,UM-1962-02-09-7,813514,2214.0,5205.0,3132.0,5205.0,3132.0,6136.0,2214.0,6136.0,"ي کاچهي مسه-کاوايڠة ݢ ڤاڤاسي-.... چاڠ فيکي کاويوهه متي ""کي ڠ     ",other_or_undetermined,other,
1857,UM-1962-02-09-7,813525,2529.0,1957.0,3271.0,1957.0,3271.0,5020.0,2529.0,5020.0,دان توفيڠ٢ يڠ سفرت اينله هتدق دبوائمکن لڠسوڠ اوله دان منيڠݢلکن استري٢ مريک دسبوتکن دأتس دئن توجوان ملومݢرکن سديکية فندر يتسأن کراجأن ڤو دين دييم دالم اوسه مالم ترسبوة منچاديسکن ايڽ ڤندر بنتأڽ.کمسکينن دا ولو فون تله براولڠ کالى سڽاݢي سالوران متفنچار يسڽ راي سيݢون دان دمان٢ ساج هاري اين، تأو ينرا اکن ارتي او تدڠ٢ منچݢه فلاچوران بهويا فلاينا دان فناريا يڠ مڠݢما داودارا ممنوهي جالن٢ و مينومن يڠ برسري٢ دان توفيڠ يڠ تيفيس مڽلو بوئى ردافة سواسان ريا ڠ ݢمبيرا فوکل دوا دينيهاري. کبا ڽقکن اورڠ٢ يڠ منچاري هيبوران دان سوك ايت هياله مروفاکن رموکأن سبواه بندر. سيݢيمان مينومن دان کلب٢ فڠݢوڠ٢ وايڠ بارو دتوتف فد ببرراڤه جم دولون دفنوهي اوله کران اودارا رياڠ ݢمبير ملولسکن اوندڠ٢ سفرت يڠ دلولسکن تتافي سموا اورڠ نأو د دوقت مالم موسبق تاربن٢ نتافي افبيل سلوره کدي? يدور برهيمفية٢ سفنجڠ٢ کيا ڽفکن يندرا لاين داسي نجوال روکوء دان کانق٢ ڤنوه نيکور ڽکاکيليم کا کيليم بندر ترسبوة مريک يڠ تراوتام سکالي بکرجدکدي٢ دان کفو اسسن. کملاراتن داک سوݢي کروهه,other_or_undetermined,other,
1858,UM-1962-02-09-7,813531,4043.0,1953.0,4795.0,1953.0,4795.0,3909.0,4043.0,3909.0,سهاݢوسن٢ سهڠݢ برسسواين انتوڤ تو نتو ز فون مچلس او لدائمن تله چنتوڠ بندر سيݢون، سکارڠ ملولسکن اوندڠ٢ يڠ ترسبوة سيݢون چاوه لڽه مناريق لاݢي سرت ممݢڠ تاڤن لڠݢانن٢ يڠ مودا دان چنتيقا يڠ سلمان تيدق سݢن٢ مڠينا يڠ تتافي سڠݢهفوت بݢيتو. ولو نردافة ببراف باڽق تمفة٢ ميتومن بارولڠکف دڠن هياسن٢ نيکا روف سرت لمفو٢ برورن سبواه فڠݢوڠ وايڠ بارو دان درني. دان دسريکن فول اوله مسر نله سيف دبينا لڠکف دئ کيئأن بڠدو کبنتيننق ڠݢ ليتريکڽ انتوق دنايککي مراس سݢن برچالن کاکي منايککي اوله فنو لتون بڠ سرت 1ڽ دسکيتر روي دانس. لامون داݢم تقا مودا. درفد بسا بکالا صلالين٢ 3اتڠ.,stage_performance,live_event,Banda Kemuning
1859,UM-1963-01-17-8,814666,2419.0,1798.0,3186.0,1798.0,3186.0,3896.0,2419.0,3896.0,دوا مالم دڤڠݢوڠ وايڠ ڤبجلبيون في سون نمفور ڤنڠ سماکم کلبهانن اݢف سدو أ9 دان ڽابين بسڠ براو نسورکن انس انچورانڤر تو بهن کبودايأن اورڠراهي دلاڤڠن تربڠ کسوالا چتتيف بڠ برڤکاين بباݢه نحو نا٢ مانجس روميوئن ݢبودايأن دان کنݢڠرا٢ اسيا باݢي مننجوقکن تادين٢ کن مڠادکن ڤر ننچوڤئڽ٢ سلما نجسکسببة٢نتسحوڤ مببفسکن فرننچوڤئن ابت نسله ڤسون کسنببان نوهو چفونبڠ تردبري ددي سلبس اورڠ ڤناري دان دکوال تمفور رومبوڠن ابت کسوالا کمفور 16 جنواري  رڤسونا مليهة سرامي 13 اورڠ ڤرتتجوقڠن ترسسنبوة اکحڽ دادکن مالم اين دان ابسحوف کڽودابأن دان کسنيبان چفون نورن ددي ڤناري دان ڤبباڽي سبدڠ مڠادکڽ لاواتن يڤون منتارا بڠسا. 2 اورڠ ڤبباڽي مويکڠيت 3اليج٢ کفلض بڠ کببهو ݢو,stage_performance,live_event,Penang
1860,UM-1963-01-20-4,815404,1638.0,4512.0,2381.0,4512.0,2381.0,6004.0,1638.0,6004.0,”سلما اين کاو کو بري کبيباسن يڠ سچوکفڽ. ماکن کو بري، مس فيرڤ سد باکن. ماله سلوره مچوا چورهکن کفد کاو. تافي لمفقن حاصيل فران کريڠتکو. کو يدق چوکف سقدر ايت کمرديکأن يڠ کاو فينتا مأو نيدق دوله دنݢه - تيدق مأو سنيڠ ماݢم. سکالي لاݢي سواران ترتأهن مفق خلقومڽکسة تورن نايك سوأرأ نرتاهن جوݢ فول کفوايڠن دسمبوڠن لاݢي مبنوه نسکڤ ک کو,other_or_undetermined,other,
1861,UM-1963-01-20-8,815528,4668.0,3349.0,5430.0,3349.0,5430.0,4418.0,4668.0,4418.0,"منحلسکن ننسڠ روف بنتوق ڽسلنسسبسمنمي ايت. الڠوف ار’تسي ڤنت ف کنأن ک ندأ ݢنجيل راساڽ بݢيتوله ساج يڠ دافه لاݢي کيت راسأي تيدف لام سدڠ ""فڠݢوڠ وايڠ، يڠ کچيل نيليبيمي سفرت ددالم ݢمبر نمبر ساتو ايت) ݢيتوله کموداهن٢ يڠ اکن برامڽون کفڠݢوڠ٢ وا يڠݢمبر سوده براد سدالم رومه توانا (بأبت فتي",other_or_undetermined,other,
1862,UM-1963-01-21-2,815670,3851.0,7426.0,4624.0,7426.0,4624.0,8774.0,3851.0,8774.0,تتا في يمممل چاموان ما لحم امر بکا بسن ستاي تله مڠادکن سا نو نادي ڤارتي ديموڤر اط دان سباݢي حاصيلڽ مربك تله درما ٢ فوليتيک ميمڠ سااتو حال يڠ فارتي برجاي مڠهيمفون لبه دري 1 ممنيڠکن کفلا، ترنوتام سکالي جوتا رئݢيه التوق منمبه ايسي اين منچيفتاکن ساتو چارا يارو ننليه مولاءي کمفيس ستله دلڠسوئکن فيليهن٢ راي کوڠݢريس بارو٢ فربندهارأن فارتي يڠ وايڠتن 20 جنواري بارو٢ نتاڤي جارا مخهيمفو لکن د لبمو ڤر اط دامربکا,other_or_undetermined,other,
1863,UM-1963-01-25-8,817184,157.0,7136.0,1633.0,7136.0,1633.0,8727.0,157.0,8727.0,"عئدڠکڽ بسروڤ دان براس موداڽ مولاکنله درى هارى اين.:. مماکڽ تک سينيليقس“ منورة فندافة دقتور ڤسي. الهي. يچ. ريلمس"" کيم. سيخيلبقس اياله يلف. سسي. ايس. موات چمفوران ݢينسيڠ يڠ استميوا"" يتامين٢ دان راموان? توليق يڠ  تله دفريواة دجرم سجق 5669. سيتيليقس مڤرموده سݢل فرجلالن ڽاوا توان. لازيسڽ مموداکن للاکي ستڠه عمور يڠ لمه دان يڠ تله لنجوة اي کيجا تن .ݢنتڠسڤ ممضر تکن تيدق عمورڽ اي هندقله دماک 3 کالي سسهاري ايسيڽ دوا فوله ليم م ماکن سلڠس مأکن يأيت2 بوتير باݢي سکاݢي بو له ددافتي دري ديسفينساري، دکدي٢ او به چينا اتو دري (34 OOIT62EOOTL2B2T77 3112.51124O0T 2بوتير 2 کالي سهاري کک  2بو ير 3 تالي سهاري موکأڤ ق)) 4 9و و مس 3 بوتبر3 کالي سهاري 75-90 يف٢ فسانن دسر تاکڽ وايڠ 50 سيڽ التوق ببلنجا فوسق",other_or_undetermined,other,
1864,UM-1963-01-27-3,817760,2629.0,1438.0,3399.0,1438.0,3399.0,3666.0,2629.0,3666.0,"کڠکو ڠ الا سدممکن فينتوڽ تربوك لواسر بيبير ميره، يڠ کفل کولية ايت ساج، سدئکن ائکاتن لئ نيدڤ مراساکن سسوات کسڽ تر تمبه رنچق هاڽ دةاهن ليسين٢ فرما يننڽ هان مڠݢننئوڤکن سارا بدوڤ مريک دئن جوݢية دان وايڠ ق او يت اياله فماين٢جوݢية ذان کراڽ بيلا بيارين فارك اين فرڤربان تنفا بايق دوسا دري ““کراجأڽ فاس بڠ سلما اين کأو ائمنڽ کدودڤين موده ملاکوکن ساتو٢ تيندڤئن کأوائمنڽ تنفا سسوات رلچاڠن مرلين مونرو بڠ مڠيورکن لفسه ستيف تاهون تنتو تيدق بݢيتو کمور ليان فميمفين٢ فاس سنديري ترليبه کراجأن فاس متلامه اوتام ڤرو بليم٢ ڠ اکن مڠݢڠݢوءي ڠ بوله مڠݢنتيکنڽ بڠ ماين٢ وايڠ کولية برليڠݢڠ ڤ فون. بهکن ""بوده ميقا هيلڠ جادي. نيند ڤݢن تيند قمن مڠهاد في منجادي يڠ مريك",puppetry,op_ed,
1865,UM-1963-01-27-3,817763,3382.0,4463.0,4155.0,4463.0,4155.0,6913.0,3382.0,6913.0,کوت بهارو، سدڤکن مجلس يسين٢ فرماينن جوݢيه دان يڠ دتاهن اوله سباليکڽ ““دالم کاواسن کواس٢ مناهن دان مڠلوارکن دکواسأي اوله مجلس بندارن بندارن کوت بهارو يڠسنتياس هاڽ ليسين بياريز فارݢدان تيدڤ فيکرکن اوله فميمفين ٢فاس، کبنارن کفد کدي٢ کوفي ايت کدي ماله دالم جڠکأن ساي، تيدق بن٢ ݢيليق فرنه برفيجق کأورة سارف فاس يڠ برنفسو بسر دالحم سمأد جوا تنکواس٢ يڠ دلنتيق ݢري وله کراجأن فاس اتو فميمفين٢ ميکران کراجأن نݢري، بهو کرس، دسمفيڠ برللواسڽ فول بيارين فارک، تيندقئن٢ ممبورو فلاچور دان منچݢه مينومن٢ يت. مبوقتيکن دئن جلسڽ چسي هيبوران ايت کن يڠ بڠ ترليبه اول4 کجاد ين٢ جنايه دالم ي رد9 نݢري، کو ماکن يڠ دهياسمي کلنتن يسين٢ کدي ميمأي. ائمکاتن وايڠ کوليهم ميق ما ليس کراجأن کراجأن نامن ڠاو.,puppetry,op_ed,
1866,UM-1963-01-30-8,818856,4702.0,5061.0,5463.0,5061.0,5463.0,6105.0,4702.0,6105.0,رتنچوقکن مموشه ياݢي خاص درما ايت منجياک اهل٢ لاوق عنين ساتر دان براهيم فنديق تله دچمفوة قسله ݢمبر فد مالم کلماريسن کران مموئمه کولاي، جوهر 29 جنواري - مڠادکن فرتنجوقکن وايڠ رساتوان بليا کولاي جممڤوه خأص کزبز ساتر درما رومه فرساتوا لڽ,stage_performance,live_event,Kulai
1867,UM-1963-01-30-8,818857,4726.0,3349.0,5457.0,3349.0,5457.0,5061.0,4726.0,5061.0,منونيکن ڤرض مڠرب. وايڠ دکالا اومة اسلام کففݢوڠ بنوادي - ڤرمفوان٢ بسڠ نوان سيد عبدالليف دالم ڠ منجوان کخرهاتڽ ديري دهکين دفرڠکن اوله سورڠ ݢورو اݢام دسڽئي. سوڠي تهبيڠ، ڤهحڠ 29 سباݢي متفنچادبشڽ اداݢه بلبجو بيادب دان کچي درڤد ننراسننڽ دسوراو وبهو سموڠي کمبيڠ، کلماوب ابيڠ قله ممبيدس اورڠ٢ اتتادا لابن٢ لاݢي نانڠ کچي بردوبون٢ ڤرݢي ڤرمفوأڽ٢ دوڤا 4 ڤأنڠ. لته,stage_performance,live_event,Sungai Tebing
1868,UM-1963-01-31-5,819114,358.0,1762.0,1129.0,1762.0,1129.0,2694.0,358.0,2694.0,فيبرواري کوالا لمفور 30 چنواري  کوالا لمفور فد 2 مالم 3 فناتمن اکحن دلڠسوڠکن دکلب فتانيڠ جاي فد جم 7.30 مالم 2 فيبرواري فرتنجوقڠن وايڠ ݢمبر فر چوما بڠ اکن داتڠ دان دتامن بوڠا ڤرجوما ݢهبو اوله جباتن والبڠ,film,live_event,Kuala Lumpur
1869,UM-1962-02-11-4,820441,871.0,6471.0,1627.0,6471.0,1627.0,8501.0,871.0,8501.0,"سي استري٢ تادي تيدق اک ݢمبارن سئورڠ دالم دنيا اين بوکن ستورڠ فون هيدوف رومهنتڠݢ مريك باݢوس٢. انتوڤ منوهي تنتوتڽ نياسقله حيران کيت مريك تافي مهاني يڠ دفرسوألک ماکن اينق٢ دان برفکايڽ اين مك منريما تتامو دالم کوتق٢ مريك اورڠ بوروه يسڠ يرفندافتن کچيل. تافي فرمفوان٢ اين) يڠ نبل کأيماننڽ، سڠݢوف سوسه کادڠ٢ برلاکو سفرت فرمفوان"" فرمفوان يڠ منجادي استري سنڠ دان ساليڠ برسيمفاتي دڠن ستري يڠ مان کرفکالي کيت رسوا ددالم کالڠن اورڠ٢ کوت فرمفوان٢ سفرت مهالى اني سکالي يڠ ساين مالم مأومنونتون وايڠ، ٢مريک دان الق٢ مرلك مندواکن سوامي فرمفوان فرسرمة دبلاکڠ فڠتهوان سواميڽ ولو ماجم مان فاهبه ”""ميواه٢ الن ايباله يڠ مأوکن نرݢامق مواامي",other_or_undetermined,other,
1870,UM-1962-02-17-3,822354,4004.0,3964.0,4769.0,3964.0,4769.0,5201.0,4004.0,5201.0,ستيأوسها بائمولن مسجد، ونس بن حاج مامة سمالم کوالا ترڤݢانو 16 فيبرواري سباتڠ. دکة بوکية فايڠ، 10 O.090 چروڠ واڠ ترسبوة تله دسمفيک کيجيکن مشارکة. فرسکتوان تله ممبري کران ممبيت براهبم فکري بن محمد کفد وله منتري بسر ترئݢالو، ا. ڤمباݢ ݢوتري ئنتوان وايڠ کفد فندودق٢ کمفو ڠ بننتوان واڠ سبايق لمباݢ ݢوتري مو اه مسسا دارو دري مممئسي وانو,other_or_undetermined,other,
1871,UM-1962-02-18-3,822649,284.0,3228.0,993.0,3228.0,993.0,4724.0,284.0,4724.0,سبهاݢين دري. خدمة کيت. رکفلن دان فڠيريمن وايڠ لايانن بايک دان سدرهان يڠ کورڠ بلنجان ايالبه دهو تيل اين. جبانن توان٢ مڠينفد لاوة دان  1H12OO 7.I: 305768ب رومه نومفاتنيڠ سسواي اوداران بامن. انتوق سبݢيمان يڠ دچيتاکن٢. بنر التوق فارا ڤلنچوڠ نرلتق دبنکتري- ”راي فرهو بڠن سر بمسريين موده 280Ta و35.ڽ لتڤڽ دنفي کر يحاتن با با,other_or_undetermined,other,
1872,UM-1962-02-18-6,822739,3090.0,4703.0,3860.0,4703.0,3860.0,8421.0,3090.0,8421.0,"داسيو مݢند1 تلله ک وعله  کبرڠ .مبيامر- 5ا .سسيسل4 رݢمک! هڠميڽ سمنک بر ميباسه دان منچاريڽ لالن دري بݢندا، راج بڠ بارو البن تبدسڤ حاݢن بڠ تر بوک (قڽ يهڽ يڠ تله مڠکة. کران بݢندا تيدق منرڠکڽ جاديڽ، سبلوم بݢندا مڠکة سفاي دئمن مک وصية ابت ممبيڠوئکن جوݢ فتراڽ منچاري فرمفوان لڠ ا دطبلکن منجادي راج مڠݢنتي داڽ برهارف موݢ٢ فتراڽ اکڽ بن٢ بيجق دان باڽق مصليحة جربتا يبڠ مشهور دزمان وايڠ اوکه سعدبه دان حمد محمود - ساتو فاسڠن يڠ ""سيتي مصليحة، منچر يتاکن راج يڠ سائمة کييحڤسنأن براستريکن فرمفوان يڠ سبيجق دان چربنتا ايڽ بوکن ساچ چاأن امفس اتتوق مندو کڠ سمنتارا فرالن مصليحة“ کيني دلنچرکن ڤڠݢمبارنن اين. فڠارهڽ تله مڠمفولکن دميناتي اوله فمينة٢ دنيا فيلم دستودبو جاݢن امفس دباوه مشهور سباݢي سجواه فيصه چوݢ سانو سموا فلاکون٢ لاوڤ ستوديو  لم فرمفوان يڠ باڽق مصليحة ڤببلم ابن برجورڽ لوچو 32بي نتوق دجاديکن فرميسوري دسال ڽ ببيما برواسميه يروصية دمقصودکن اننوڤ مڠهيدو فکن سمعجڤ ڤيلم .بݢندا ايت: ݢوش سئورڠ ݢاديس دخن فجڤي قبصه سبئورڠ اوتمان دفݢڠ بڠساون دوݢو وݢنف! چر بنا اين. ننلک ممسبني اراهڽ دي. نرفڠاروه يڠ دولو لاݢي ايت فول. ملا ببو فڤبباسن سکڠ. دݢند! فترا فکل",film,media_content,
1873,UM-1962-02-21-10,823482,1517.0,6960.0,2290.0,6960.0,2290.0,8295.0,1517.0,8295.0,لاݢي ݢمير٢ ايت اباݢه، توان ووڠ سمنتارا ايت چڽاتڽ فنراڤمن فڠݢوڠ٢ وايڠ دايبو کوت لبوليه لڠ مڠمبيل اکن منايڠکن چوݢ فيلم ايت چين هوڤ دان أ. عبدالغني سمنتارا ايت فيلم کو تجوڠ سري فادک کفا کيستاڽ اکن 5 کئدن اکن منايڠکن ڤيلم ايت مولاءي دسيفکن دالم ماس دوا ميڠݢو واليڠ جرو ݢمڽر فيلم ا لنوف حاج اسمعبل دتوݢسکڽ دکمفوڠ٢ دفڠݢوڠ٢ دسلاڠمور. بسوڤ,film,live_event,سلڠور
