,page_id,region_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_x3,bbox_y3,bbox_x4,bbox_y4,region_text,wayang_type,article_genre,event_city
160,UM-1956-07-22-8,91830,3056.0,5546.0,3824.0,5546.0,3824.0,8346.0,3056.0,8346.0," وان فوڽ فڠݢوڠ کير يك ماتي توان ليم چوڠ فاڠ، فريسيد نف رسکتوان فرتنجوقين٢ فيلم لايا دان فرساتوان فمبهاݢي يلم٢ انديا سيڠافورا دان ملايا ڠ تله ماتي فد جم 10.20 فاݢي مالم درومه نمبر 29. امبر رود يڠافورا، ستله ساکية سلما تيݢ ولن""دي اکن دکبوميکن ايسوق ڠݢوڠ٢ وايڠ ݢيريک، سلطان ثياتر، ني سون ثياتر دان جابة سأوث ايسة اسيا فيلم اکن توتف ايسوق.",film,other,
161,UM-1956-07-23-5,92090,5713.0,3102.0,6485.0,3102.0,6485.0,7045.0,5713.0,7045.0,"سنديري ولبه تأو اکن فڠرتين ملڠݢر حکوم٢ اݢام ايت“ سمأد مکروه اتو حرام ستاذ ذهري، فڠروسي جوا تنکواس يڠ مڠݢوبل او ندڠ٢ فرساتوان ترسبوة انتارا لاين برکات بهوا باݢي فيهق ديريڽ سنديري دي اکن ممچة سسياف جوݢ انتارا اهل٢ يڠ ملڠݢر سبارڠ حکوم اݢام ,,سمأد حرام اتو مکروه‘. سله اوندڠ٢ ايت دلولسکن دڠن 13 سوارا. لاون 12 سئورڠ اهل تله باڠون ممبري امارن بهوا دݢورو٢ اݢام يڠ مڠݢوبل اوندڠ٢ سفرت ايت ستي مميکول تڠݢوڠجواب کفد توهن داخرة کلق اتس فربواتن مريکئيت“ او تدڠ٢ ايت سڠݢهفون تله دلولسکن ماسيه لاݢي دفرسوألکن ستله تمت مشوارة. ستڠه٢ ݢورو. اݢام ايڠين مندافة فنجلاسن اداکه سورڠ اهل فرساتوان ايت اکن دفچة سکيراڽ اي منونتون وايڠ ترچاکف بوهڠ، برݢأول دڠن يبس دڠن وا تيتا٢ دالم مشوارة تو مندڠ. کفد فرمفوان دڠن فنداڠن عاشيق، کران سمواڽ ترماسوق دالم باب ,ملڠݢر حکوم٢ اݢام“ فݢاوي٢ دان اهل٢ جوا تنکواس کرج ڤرساتوان ݢام سيڠانورا يڠ دتوبهکن ايت ياله سفرت برايکوة: کتوا استاذ دأود علي",other_or_undetermined,other,
162,UM-1956-07-24-8,92649,2362.0,1369.0,3111.0,1369.0,3111.0,2771.0,2362.0,2771.0,فرتنجوقين٢ وايڠ بڠساون لايو، فرادوان غزال، فکاين صلي دري برباݢي٢ بڠسا، وايڠ جينا، وايڠ کولية، دان سديوارا کن دادکن دوقت مالم، سمنتار د سبله سياڠ فرتنجوقين٢ رماينن کودا کيفڠ، چلاچف يلة فنچق، ݢاسيڠ دان سيفق راݢ اکن دادکن فول. ف تنديڠن تنامن٢ دان راوسهأن کمفوڠ فرتوکاڠن تاڠن ان ترنقئن اکن دادکن فد 12 ان 13 اوݢسة. فرتنجوڤين٢ کصيحاتن دان فراوسهأن٢ کمفوڠ,other_or_undetermined,live_event,
163,UM-1956-07-25-5,92946,4169.0,3640.0,4926.0,3640.0,4926.0,5350.0,4169.0,5350.0,فکه فڠرتين ساتو اوندڠ٢ ڠ ممبوليهکن فريسيدنة سبوام رساتوان ممچة اهليڽ٢ يڠ ملڠݢر حکوم٢ اݢام،? اداکه ئورڠ اهل اکن دفچة کالو اي ندڠ کفد وانيتا دڠن فنداڠن عاشيق، منونتون وايڠ، برݢأول يبس دڠن وانيتا٢ دالم مشوارة تو فون کالو اي سمات٢ ڠهيسف روکوء? او ندڠ٢ اين تله دلولسکن اݢوڠ فنوبهن الم مشوارة رساتوان. اݢام سيڠافورا فد ڠهوجڠ ميڠݢو يڠ لالو دمدرسة لهدايه، ݢيلڠ. او ندڠ٢ ترسبوة کموکاکن اوله. جواتنکواس ڠݢوبل اوندڠ٢ فرساتوان ايت,other_or_undetermined,other,
164,UM-1956-07-26-4,93308,1585.0,4771.0,3090.0,4771.0,3090.0,6798.0,1585.0,6798.0,مڽمبوڠکن بيتري هورن مڤهارفکن سباڠة و له داينجين کريتا ايت تيدق فرتنجوقين وايڠ ݢمبر فادمکن لکس٢ اوله حمزم فرسياڤن٢ تله دسدياکن سڠرت لڠ اکن افيڽ، نسچاي فولڠله هندقبر تماشلا يقڽ. هاري ݢلف سکارڠ. مأو فو اڠ کامي برليم ککوالا لمفور دڠن سوده يمبيولنس. سدڠ سدف کريت ول تيمبول. بوکن سوأل يت برجالن دريبرڽ يڠ تله کچيل سوأل رمأو فولڠ“ اين مستيڠ مڠݢنتي حمزه الڠ (مريك فولڠ، کات کامي اݢي ايسوق رݢنتي٢ مندريب کريتا ايت) ماهو سکو ڽڠ٢ ممبرهنتيکن کريت سرمبن. جاڠن. تيدور ساج يت، ملومفة تورن کباوه لالو ريسة هأوس اتو دسوڠي بسر، يسوق فاݢي٢ بوله براڠکة مبوک اينجينڽ. اد افي، اد افي لاݢي  ککوالا لمفور، کات ڽراج في!! !] اف ترياقڽ تهروم. تأ بوله، مستي فو لڠ مالم بون  تورن ترجون کامي  کباوه. فيوس يڠ برڽالا ايت نجوݢالبار ڽبرکرس. يا تأ ياڠکفوتسن دامبيل دڠن لکس دچابوة سبلوم سمفة  مڽمبر توڠ بينزين دان فيلم٢ رمستي فولڠ“ مالم ايت جوݢ. وا يڠ ݢمبر يڠ ترلتق د بلاکڠ تيمبول سوأل موتور سيکل. دڠن اف ماهو فولڠ?ڠ دڠن کريتا ايت. کامي اوروة دادا مڠوچفکن شکور کحضرة الله موتورسيکل.ڠيا الله، ساي مڠلوه,film,other,
165,UM-1956-07-26-8,93581,2356.0,1085.0,3895.0,1085.0,3895.0,2899.0,2356.0,2899.0,رمبوة“. نتافي کنا سورق جوݢ دڠن فيدريشن. کالو سيڠافورا داتوء محمود بن محمدشاه دساتوکن دڠن فيدريشن کو ننڽ چالون فارتي نݢارا دموار هابيسله اورڠ٢ ملايو تڠݢنم سلاتن جوݢ تله برشرح تتافي الم لاوتن اورڠ٢ چسنا. ڤراحنڽ ايت سبهاݢين بسرڽ بوقتيڽ?. دسبوتڽ ساتو دمي ساتو مرايو کفد فارا حاضرين سفاي انچي فندودق٢ چينا دالم برننڠ. بليو ممڠݢيل مريک تيف٢ نݢري ملابو کااو کالو تأ برتنڠ د بنديڠکن دڠن اورڠ٢ ملايو. درکانق٢“ يڠ انيهڽ، ليبر فرانة فون ترفقسا فرتنجوقن وايڠ ݢمبر دسبوة جوݢ اوله فنشرح ايت يڠ دادکن مالم ايت دبطلکن يڠ کالو ساي تأ سيلف بر نام دي مرايو. اورڠ تروس فکيق رمرد يکا، مرديکا.. چييݢو مناف بن اوڠ. تتافي ساي سچارا تأ سڠاج سبنرڽ يبر فرانة دسبوة اوليهڽ دالم دافة مندڠر اوچافن٢ فميمفين٢ فڠرتين لاين درفد سبوتنڽ فارتي نݢارا اين. سناي مأو ترهادف فتير انتوق کباتو فهة کران کوننڽ دسان فتس دسبوة٢ مبوروقکن چينا. ليبر فرانة داتوء عون هندق برفيدا تو مالم دسبوة٢ انتوق منݢقکن بنڠ باسه ايت. دالم فرجلانن اورڠ,film,live_event,
166,UM-1956-07-27-3,93692,221.0,3260.0,2463.0,3260.0,2463.0,5656.0,221.0,5656.0,           سموا اورڠ ممڤراوله فاليده دڠن مڠکرناکن”کيڤلر“ ا- کيفلريڠ سدڤراسأت ايت منجأ ديکن سکلوار ددالمکادان يڠ صيحة دان سنتيأس برجا ڠي! ڤنود دڠن بأهن ٢يڠ منيمبولکن فيحاتن، ناة٢ بيتمين A4 6، يڠ منداتڠکن کمواتن، مڤمبألي دان سيمبولکن کمبيحاأتن. سأڠاة برهرڽ کڠد کانق٢، سسرت منأ يککن بدان.اي ممبري تنانڽ کڤد اورڠ٢ مودادان توايڠ ڤرلوبأکي کميدوڤن بأيک ددالم سوال بکرج اتو برمأين ه   تمببفلر    ا  يڽقايکنکود ليبراويل. يڠ د تمبه دڠن ڤا تتي برسڽ بلدا ن ريلݢمعمند کسف نحي تندابکني سشريياة بأروه سن   کيل٢ توڠݢل بأکي ملايا، جيکسن عند کفني لسيد مسيڠا قورل، کوالا لفوره ڤولو فينڠ، اينوه، جيسلتن دان بريتسش نورث بورنيو,other_or_undetermined,other,
167,UM-1956-07-28-5,94301,5766.0,2131.0,6520.0,2131.0,6520.0,3034.0,5766.0,3034.0,"سبواه کولم مندي اکن دبين دفاي ليبر أيرفورة ستله سيف ݢل رنچاڠن٢ باݢي منديريکن باڠونن بارو أيرفورة ايت برهرݢ دري 87000,000 هڠݢ 8,000.000 دمکين دترڠکن اوله توان فرا نسيس طومس، منتري فرهو بڠن دان کرج راي کلمارين سبواه فڠݢوڠ وايڠ جوݢ",other_or_undetermined,other,
168,UM-1956-07-29-4,94664,4704.0,5689.0,6233.0,5689.0,6233.0,8571.0,4704.0,8571.0,"مستيك کلوارن استميوا فيستا  تله کامي اوسهاکن انتوق مڠيسيکن مجله مستيک کلوارن بولن اوݢسة 1956 اين دڠن سݢل ڤرتنجوقين کسنيان يڠ فرسمبهکن دفيستا کبودايأن يڠ دادکن دکبون بوڠا، کوالا مفور فد تڠݢل 13 هڠݢ 15 جولي يڠ لالو. فرتنجوقئن٢ سني، دري جوهر دڠن ,وکودا کيفڠڽ“ دري لاک دڠن روڠݢيڠ دان دو ندڠ سايڠڽ، دري سلاڠور دڠن يفق راݢاڽ دان لاين٢، دري ترڠݢانو دڠن ,ربرݢايوڠ وتاڽ٢“ ورودتڽ“ دان لابن٢ لاݢي، دري فهڠ دڠن تاري ينداوڽ دان لاين٢ لاݢي، دري کلنتن دڠن ""وايڠ کوليتڽ، وبرديکير بارة""، ݢاسڠ. ربان بسر، تارين سلمفية. لايڠ٢ دان لاين٢، دري قدح دڠن دحضرهڽ“ دان لاين٢ لاݢي. فرليس فول دڠن درالا چڠݢوڠ"" يڠ ترکنل ايت، دان رتنجوقئن استميوا دري کوالا لمفور "",سجاره ملاک“ کاراڠن وان شيفرد. دان کاراڠن استميوا تنتڠ فرادوانمڽاڽي لاݢو٢ بلايو اصلي، سيلة فنچق دان لاين٢ لاݢي. لڠکف دڠن ݢمبر٢. ي فمباچ٢ يڠ ايڠين مميليقکيڽ وله ممسن تروس کفد ڠوروس مستيک، او توسن لايو فريس، 185 سيسيل سترية، سيڠافورا هرݢ سبواه 60 سين.",puppetry,media_content,
169,UM-1956-07-30-4,95130,54.0,5830.0,1572.0,5830.0,1572.0,8695.0,54.0,8695.0,"مستيݢي کلوارن استميوا فيستا،، تله کامي اوسهاکن افتوق مڠيسيکن مجله مستيک کلوارن ولن اوݢسة 1956 اين دڠن سݢل فرتنجوقين کسنيان يڠ فرسمبهکن دفيستا. کبودايأن يڠ دادکن دکبون بوڠا، کوالا جفور فد تڠݢل 13 هڠݢ 15 جولي يڠ لالو فرتنجوقئن٢ سني، دري جوهر دڠن ""کودا کيفڠڽ“ دري لاک دڠن روڠݢيڠ دان دوندڠ سايڠڽ، دري سلاڠور دڠن يفق راݢاڽ دان لاين٢، دري ترڠݢانو دڠن ""برݢايوڠ وتاڽ٢“ رورودتڽ“ دان لاين٢ لاݢي، دري فهڠ دڠن تاري ينداوڽ دان لاين٢ لاݢي، دري کلنتن دڠن ""روايڠ کوليتڽ“ برديکير بارة“، ݢاسيڠ، ربان بسر، تارين سلمفية، لايڠ٢ ان لاين٢، دري ڤدح دڠن محضرهڽ“ دان لاين٢ لاݢي. فرليس فول دڠن ""الا چڠݢوڠ“ يڠ ترکنل ايت، دان رتنجوقئن استميوا دري کوالا لمفور ,رسجاره ملاک“ کاراڠن وان شيفرد. دان کاراڠن استميوا تنتڠ فرادوان مڽاڽي لاݢو٢ لايو اصلي، سيلة فنچق دان لاين٢لاݢي. لڠکف دڠن ݢمبر٢.  فمباچ٢ يڠ ايڠين مميليقکيڽ بوله ممسن تروس کفد فڠوروس مستيک، اوتوسن ملايو فريس، 185 يسيل سترية، سيڠافورا. رݢ سبواه 60 سين.   ",puppetry,media_content,
170,UM-1956-07-30-4,95142,1615.0,6112.0,4644.0,6112.0,4644.0,8326.0,1615.0,8326.0,"کورو٢ ملايو ميمڠ فرلو دفرقسا سهولا رلوکن سبواه فوندوق خاص نتوق تمفة مڽيمفن بسيکل توق کلايقئن مڠاجر نسکوله عهوم فاي ترليندوڠ درفد هوجن ان فانس. هارف فرکارا اين برهو بڠ دڠن رنچاڠن اکن منيڠݢيکن تارف فلاجران تله برکات بهوا ستيڠݢي مانله ندافة فرهاتين دري فيهق کتوا کمنترين فلاجران هندق بڠسا ملابو عمومڽ. دالم فلاجران يڠ اکن داجر دسکوله سجد ترسبوة.- فمرهاتي. مڠناکن ففرقسأن خص کأتس منجالنکن رنچاڠن اين اداله عموم کلق سهڠݢ ݢورو٢ ملايو ککاسيه امنو فرفة ݢورو٢ ملايو انتوق مننتوکن فد اساسڽ فرلو سکالي کفد يڠ اد تأ دافة مڠاجرڽ. کيت کلايقئن ݢورو٢ ايت مڠاجر ݢورو٢ يڠ بتول٢ برکلايقئن. منجواب، بهوايڠ منجادي سوأل بر سدرڤ سکارڠ بوکنڽ بوله تأ بوله"" دسکوله٢ عموم کلق نمفقڽ تله دان سوسنن فلاجران يڠ بايك امنو چواڠن فرفة، باتوفهة، منيمبولکن راس تيدق فواس سرت تراتور. اين ميمڠ تأ دافة تتافي اياله تنتڠ لايق تأ لايقڽ. دفاڤيکن. جق دتوبهکن توجه تاهون هاتي ستڠه ݢورو٢ ملايو. سورڠ مريد يڠ تله تمت دالم ݢورو٢ ملايو يڠ اد هاري درجه توجه تنتو بوله مڠاجر دولو، بلوم فرنه سکالي فون ميمڠ کنا فد تمفة راس ڠادکن مشوارة اݢوڠڽ. اين تيدق فواس هاتي تله تربية ددرجه انم، تتافي تنتوله تيدق اين جک داوکور دري فلاجران لاتيهن يڠ دتريماڽ دولو، اداله ممفوڽأي کلايقئن يڠ چوکف. درفد ݢورو٢ ملايو سکيراڽ اڠتله تيدق ممواسکن هاتي اݢي فيهق اهليڽ٢ ݢورو٢ ايت ميکرکن اکن تأ دافة ممنوهي کهندق يڠ ترسبوة دسيني بوکنله ساي هندق نافيکن يڠ اد جوݢ دانتارا فرکارا٢ يڠ مڠنأي ديريڽ دأتس (کچواليله يڠ بلاجز ڠݢهفون تله برکالي٢ امي مندسق ستيأوسها دان ساج. تتافي سباليکڽ فول دالم برسديرين، اين بوکن منجادي ݢورو٢ ملايو اين يڠ بتول٢ جواتنکواسڽ سفاي مڠادکن حال اين رکبوليهن لبه درفد سلايقڽ. وکوران). جادي سکيراڽ فيهق کيت هندقله ممدڠ شوارة اݢوڠ، تتافي تيدق کفد ببراف سݢي لاين يڠ مڠنأي تتافي کيت هندق مبري کمنترين فلاجران تياد مڠادکن کماجوان بڠسا ملايو دالم لانڠن اف٢ ففرقسأن، مک تنتوله تيدق کسيمفولن بهوا لڠکه کمنترين ايندهکن. سبلوم امنو چواڠن فرفة فلاجران کراجأن فرايکاتن اکن ممبري کسن اف٢ فول کڤد فلاجران، ايت ميمڠ اد الاسن٢",other_or_undetermined,op_ed,
171,UM-1956-07-31-4,95621,100.0,5561.0,1626.0,5561.0,1626.0,8457.0,100.0,8457.0,"مستماى کلوارن استميو وفيستا،، تله کامي اوسهاکن انتوق مڠيسيکن مجله مستيک کلوارن ولن اوݢسة 1956 اين دڠن سݢل فرتنجوقئن کسنيان يڠ فرسمبهکن دفيستا کبودايأن يڠ دادکن دکبون بوڠا. کوالا مفور فد تڠݢل 13 هڠݢ 15 جولي يڠ لالو. فرتنجوقن٢ سني، دري جوهر دڠن ""کودا کيفڠڽ، دري لاک دڠن .روڠݢيڠ دان دوندڠ سايڠڽ، دري سلاڠور دڠن يفق راݢاڽ دان لاين٢ دري ترڠݢانو دڠن .برکايوڠ وتاڽ٢“ ررودتڽ“ دان لاين٢ لاݢي، دري فهڠ دڠ تاري بنداوڽ دان لاين٢ لاݢي، دري کلنتن دڠن دوايڠ کوليتڽ"" وبرديکير بارة“، ݢاسيڠ، ربان بسر، تارين سلمفية لايڠ٢ ان لاين٢’ دري فدح دڠن .حضرهڽ“ دان لاين٢ لاݢي. فرليس فول دڠن مالا چڠݢوڠ“ يڠ ترکل ايت دان رتنجوقئن استميوا دري کوالا لمفور ,رسجاره ملاݢ“ خراڠن وان شيفرد. دان کاراڠن استميوا تنتڠ فرادوان مڽاڽي لاݢو٢ بلايو اصلي، سيلة فنچق دان لاين٢لاݢي. لڠکف دڠن کمبر٢. فمباچ٢ يڠ ايڠين مميليقکيڽ بوله ممسن تروس کفد ڠوروس مستيک، او توسن لايو فريس، 185 سيسيل سترية، سيڠافورا. عرݢ سبواه 60 سين.",puppetry,media_content,
172,UM-1956-08-01-4,96083,4791.0,5690.0,6210.0,5690.0,6210.0,7766.0,4791.0,7766.0,"مستيکي کلوارن استميوا فيستا ،، تله کامي اوسهاکن انتوق مڠيسيکن مجله مستيک کلوارن ولن اوݢسة 1956 اين دڠن سݢل فرتنجوقئن کسنيان يڠ فرسمبهکن دفيستا کبودايأن يڠ دادکن دکبون بوڠا. کوالا مفور فد تڠݢل 13 هڠݢ 15 جواي يڠ لالو. فرتنجوقئن٢ سني، دري جوهر دڠن "",کودا کيفڠڽ“ دري لاک دڠن روڠݢيڠ دان دوندڠ سايڠڽ، دري سلاڠور دڠن يفق. راکاڽ دان لاين٢، دري ترڠݢانو دڠن ""برݢايوڠ وتاڽ٢“ ,ررودتڽ“ دان لابن٢ لاݢي، دري فهڠ دڠن تاري ينداوڽ دان لاين٢ لاݢي، دري کلنتن دڠن ""وايڠ کوليتڽ، برديکير بارة، ݢاسڠ ربان بسر، تارين سلمفية لايڠ٢ ان لاين٢ دري فح دڠن دحضرهڽ“ دان لان٢ لاݢي فرليس فول دڠ ""الا چڠݢوڠ“ يڠ قرکيل ايت دان رتنجوقئن استميوا دري کوالا لسفور ,رسجاره ملاک“ ناراڠن وان شيمرد. دان کاراڠن استميوا تتڠ فرادوان مڽاڽي لاݢو٢ لايو اصلي، سيلة فنچق دان لاين٢ لاݢي. لڠکف دڠن ݢمبر٢",puppetry,media_content,
173,UM-1956-08-02-8,96735,29.0,795.0,1530.0,795.0,1530.0,4198.0,29.0,4198.0,"مسمتياي کلوارن استميوا فيستا،، تله کامي اوسهاکن انتوق مڠيسيکن مجله مستيک کلوارن ولن اوݢسة 1956 اين دڠن سݢل فرتنجوقئن کسنيان يڠ فرسمبهکن دفيستل کبودايأن] يڠ دادکندکبون بوڠا، کوالا مفور فد تڠݢل 13 هڠݢ 15 جولي يڠ لالو. فر تنجوقئن٢. سني، دري جوهر دڠن ""کودا کيفڠڽ“ دري لاک دڠن روڠݢيڠ دان دوندڠ سايڠڽ، دري سلاڠور دڠن يفق راݢاڽ دان لاين٢، دري ترڠݢانو دڠن ""برݢايوڠ وتاڽ٢“ ,ردودتڽ“ دان لاين٢ لاݢي، دري فهڠ دڠن تاري ينداوڽ دان لاين٢ لاݢي، دريکلنتن دڠن ""وايڠ کوليتڽ، برديکير بارة“، ݢاسيڠ، ربان بسر، تارين سلمفية، لايڠ٢ ان لاين٢، دري قدح دڠن ""حضرهڽ“ دان لاين٢ لاݢي. فرليس فول دڠن ""الا چڠݢوڠ“ يڠ ترکنل ايت، دان رتنجوقين استميوا دري کوالا لمفور ""سجاره ملاك“ کاراڠن وان شيفرد. دان کاراڠن استميوا تنتڠ فرادوان مڽاڽي لاݢو٢ لايو اصلي، سيلة فنچق دان لاين٢لاݢي لڠکف دڠن ݢمبر٢. فمباچ٢ يڠ ايڠين مميليقکيڽ بوله ممسن تروس کفد ڠوروس مستيک، او توسن لايو فريس، 185 سيسيل سترية، سيڠافورا. رݢ سبواه 60 سين. ککدکدکدکه ا ڠحهو من استميو.... ريتا برکنأن ,دڠن کݢنتيڠن دتروسن سوءيز اينله دي فلواڠ توان٢ يڠ فڠهابيسن انتوق مليهة راتو خر! فناري٢ ݢيليق فروة ساميه جمال ڽيڠ روفاون!",puppetry,media_content,
174,UM-1956-08-02-8,96803,3120.0,2400.0,4602.0,2400.0,4602.0,3333.0,3120.0,3333.0,"برکات تيݢ بواه کفل فڠڠکوة جوݢ تله دبري فرنته اوله تنترا درايمفاير“ دري هوڠکوڠ فيهق يڠ برکواس اڠکاتن لاوق دان سيڠافورا، دراستوريا“ دري سفاي برسيف سديا انتوق يڠافورا دان ,ردونيرا“ دالم برتولق کتيمور تڠه. مالم برجلاننڽ کهوڠکوڠ دري تادي کريتا٢ فلاءوڠ سوار فر نته بريتن تله دبري تله مڠليليڠي جالن٢ راي دان لالوءي افريکا سلاتن. کفل فڠݢوڠ٢ وايڠ ديبو نفورة مڠره مباوا تنترا ,ديبونشيار"" يڠ سموا فݢاوي٢ دان کلاسي٢ رلفس دري سيڠافورا کبريتن کدوا٢ کفل ايندوق کفلتربڠ",other_or_undetermined,other,
175,UM-1956-08-03-4,97035,2403.0,6411.0,3889.0,6411.0,3889.0,7319.0,2403.0,7319.0,کالو اد بريله لاݢي وايڠ ݢمبرڽ لاݢي دتمفة کامي کمفوڠ فولو روسا، کوالا ا و اهل٢ بيليق بچأن ترڠݢانو، سبݢيمان فننه کمفوڠ دلاکوکنڽ دولو تيف٢ بولن ترڠݢافو، مڠوچفکن ريبوان سکالي. هارف دافة فرهاتين تريمکاسيه کفد سکلين فارا فيهق يڠ برکنأن. - فندرما يڠ تله سودي مڠير يمکن دري عبدالرحمن بن محمد، فولو بوکو٢ڽبچأن، اخبار هارين دان اين٢ لاݢي انتوق منجادي روسا کوالا ترڠݢانو.,film,other,
176,UM-1956-08-04-7,97649,2556.0,7234.0,3304.0,7234.0,3304.0,8394.0,2556.0,8394.0,"4963 - .6 ميتر) جم 5.0 ڤتڠ اݢ.٢ هيبوران? ٢.30 اورکيسق هاراين،7 فرخبران. 7.16 رڠکاسن خبار. 7.16 ڽا ڽين٢ 7.70 فنچرأݢم ماسوقکن فوليس نݢارا? 8 فرخوان"" 0.ڠ سيارڽ فمرنته“ 8.30. ايو کوت ماري اين? 6.48 سفتا نادا4 و يفور تيس4 9.15 وايڠ کولية. 10 رخبران“ 1015 مڠݢ 11 سمبوڠن رايڠ کولية دان تمت. ايسوق (1980-1339 ميتر) جم فاݢي فرخبوان4 2.19 ميڠݢو داتڠ"" 7.3اورکيسة ليما سراما،8 فرخبران 1 8 ميڠݢو کمبيرا. 9 فرخبرأن 9.10 لاݢو٢ اچيه4 30ا چريتا“ 9.49",puppetry,media_content,
177,UM-1956-08-08-4,99288,796.0,3124.0,1545.0,3124.0,1545.0,5568.0,796.0,5568.0,نو فاسڠن ڤيئاج ڤسترمرهݢ فينا يڠ مڠيسي دڠن سنديي  وه ولين   ودوتولسن ڠ  فوق هميڤييه يوو بوك کفڠ ادو مڠکمتي  2و2 کولبسن لݢا هڠه سمموايڠ اوق بوات ...اينل سمباتڠ فيناجنيس بڤارو دعن ماتيوجڽ دسسيل باوه وان قبدق فد تفهة فيناسفت بياس. ڤينا اين دڠن لکس بولهه مڠيسيکن ديريڽ ستيف کالي اي دکمبالميکن کتمنتڽ فيليهن ورن هيم، اوڠو، هيجي کمياهن اق برسيه دبأوهن... وکيل، سيفا فوراه ملاي وولدهو بڤهبيئييد و ميقدوئلد هاوسء سميڠافورا 7. O,other_or_undetermined,other,
178,UM-1956-08-09-3,99735,1955.0,3233.0,2684.0,3233.0,2684.0,4143.0,1955.0,4143.0,فرايأن ايت دادکن دڠن توجوان مڠهالو مرفواک٢“دلاوة سفاي درسنڠ فندودق٢ منچاري ڤفقه مريک ددارة دان دلاوة“ کوننڽ جک فوجأن تيدق دادکن مک حاصيل٢ ايکن اکن برکوراڠن. سفنجڠ ميڠݢو فرايأن ايت رماينن وايڠ کولية دان فتري,puppetry,other,
179,UM-1956-08-09-7,99964,3369.0,2108.0,4094.0,2108.0,4094.0,3983.0,3369.0,3983.0,جلس فرأيأن امئو تلوق بلاڠا امنو چواڠن تلوق بلاڠا سيڠافورا اکن مڠادکن مجلس رايأن سلما تيݢمالم برتورة٢ مولاءي11اوݢس اين کران مڽمبوة ݢنف10 تاهون امنوملا ياد تو بهکن فد مالم فرتام 11 اوݢسة کن دادکن مجلس شراحن اوله ݢاوي٢ تيڠݢي امنو سيڠافور برتمفة دسوراو رادين مس ولاءي جم 8 مالم. فرتنجوقئن وايڠ ݢمبر رچوما اکن دادکن فد مالم کدوا دان مالم اخر 13 اوݢس ق کاواسن رومه نمبر 42 رادين س. اهل٢ امنو دان اورڠرامي داله دجمفوة انتوق مڠحاضري,film,live_event,Singapore
180,UM-1956-08-11-1,100563,206.0,5887.0,1696.0,5887.0,1696.0,6777.0,206.0,6777.0,فرسيداڠن“ دسولم دڠن برجنيس٢ سوکن، بهاݢين ددالم فرتنجوقئن الة سنجات وايڠ فرتنجوقئن٢ الة٢ تنترا دان سوکن يڠ اکن دادکن ايت. ݢمبر، روڠݢيڠ دان سباݢيڽ. وفچارا ميمفيکن فنجي٢ کفد توجوان فرسيداڠن ايت اياله انتوق ممبري فلواڠ کفد بتاليون کتوجه عسکر ملايو فݢاويڽ٢ مرو نديڠکن فرکارا٢ کن دادکن جوݢ. لبه 2000 اورڠ اڠݢوت ڠ مڠنأي کتنترأن ترماسوق فرکارا٢!مڠناي فڽياستن٢ دان عسکر ملايو دري سلوره فرسکتوان ترماسوق کيرا٢ 200 فلاجران٢ تنترا انتوق فݢاوي٢,other_or_undetermined,live_event,
181,UM-1956-08-12-7,101442,1059.0,1589.0,1779.0,1589.0,1779.0,4572.0,1059.0,4572.0,"کساتو ان تاني داکن فرتنجوقئن ايڠ کمبر کساتوان تاني دان کبجيکن سيڠافورا اکن مڠادکن فرتنجوقئن وايڠ ݢمبرا باݢي مڠوتيف درما رومه کساتوانڽ. فرتنجوقين اين اکن دادکن دفڠݢوڠ سنترال، جالن يونس کمفوڠ ملايو سيڠافورا فد 3 سفتمبر ايڽ دالم فرتنجوقئن جم 6.15 دان 9.15 مالم، دمکين دڽتاکن اوله سودارا محمد قيل جعفر، ستيأوسها کساتوان ترسبوة. أ. عبد الحميد بن حاج جومة"" يمبالن کتوا منتري سيڠافورا ان أ. سليمان بن حاج سراج تله دفيليه سباݢي فنأوڠ برتنجوقين اين. چريتا يڠ اکن دفر تنجوقکن ياله چريتا هندوستان بر نام رهازر راتين.“ هرݢ تيکية 1 دان 50 سين دان بوله دبلي سکارڠ اين دلوة 1110، جالن دم، کمفوڠ ملايو، اتو درومه مبر ه33 فاي ليبر رود اتو دنمبر 1مل6 جالن يونس",film,live_event,Singapore
182,UM-1956-08-14-3,102204,4870.0,4551.0,5610.0,4551.0,5610.0,6429.0,4870.0,6429.0,مالم کسئيان فد مالم تادي دادکن فول رتنجوقئن کبودايأن دان کسنيان لايو دان دافتارا فرماينن٢ يڠ هيدڠکن اياله چراچق دري راڤين دري بندر ڠ1 وار، بڠساون ملايو دري وتي سوريا نݢارا، باروڠن دري وڠي بالڠ، کودا کيفڠ دري رسيق، کومفڠ دري فارية اکر، وايڠ کولية دري اير هيتم ان فرأدوان٢ مڽاڽي لاݢو ملايو صلي دان دوندڠ سايڠ. فر تنجوقئن٢ تمباهن جوݢ ادکن اوله فاسوقکن سني ملايو ڠا يأيت فرتنجوقين٢ تارين ورڠ دارة برنام ݢلو ندڠ بينتاي، فاري لڠ دان ݢوبڠ,puppetry,live_event,
